GeoFips,CL_UNIT,Code,DataValue,TimePeriod,lat,lng
20020,USD,PCPI_MI,29988,2005,31.223231300000002,-85.39048879999999
20020,USD,PCPI_MI,33951,2010,31.223231300000002,-85.39048879999999
20020,USD,DIR_MI,595738000,2000,31.223231300000002,-85.39048879999999
20020,USD,DIR_MI,720265000,2005,31.223231300000002,-85.39048879999999
20020,USD,DIR_MI,859911000,2010,31.223231300000002,-85.39048879999999
20020,USD,PCTR_MI,126908000,2000,31.223231300000002,-85.39048879999999
20020,USD,PCTR_MI,163541000,2005,31.223231300000002,-85.39048879999999
20020,USD,PCTR_MI,189566000,2010,31.223231300000002,-85.39048879999999
20020,USD,WS_MI,1600237000,2000,31.223231300000002,-85.39048879999999
20020,USD,WS_MI,1939686000,2005,31.223231300000002,-85.39048879999999
20020,USD,WS_MI,2068044000,2010,31.223231300000002,-85.39048879999999
20020,USD,SUPP_MI,365283000,2000,31.223231300000002,-85.39048879999999
20020,USD,SUPP_MI,485415000,2005,31.223231300000002,-85.39048879999999
20020,USD,SUPP_MI,543962000,2010,31.223231300000002,-85.39048879999999
20020,USD,PROP_MI,211288000,2000,31.223231300000002,-85.39048879999999
20020,USD,PROP_MI,355453000,2005,31.223231300000002,-85.39048879999999
20020,USD,PROP_MI,317341000,2010,31.223231300000002,-85.39048879999999
20100,PERS,POP_MI,127229,2000,39.158167999999996,-75.5243682
20100,PERS,POP_MI,144585,2005,39.158167999999996,-75.5243682
20100,PERS,POP_MI,162973,2010,39.158167999999996,-75.5243682
20100,USD,GDP_MP,5297000000,2005,39.158167999999996,-75.5243682
20100,USD,GDP_MP,6151000000,2010,39.158167999999996,-75.5243682
20100,USD,RGDP_MP,5887000000,2005,39.158167999999996,-75.5243682
20100,USD,RGDP_MP,6044000000,2010,39.158167999999996,-75.5243682
20100,USD,PCRGDP_MP,40719000000,2005,39.158167999999996,-75.5243682
20100,USD,PCRGDP_MP,37086000000,2010,39.158167999999996,-75.5243682
20100,USD,TPI_MI,3255358000,2000,39.158167999999996,-75.5243682
20100,USD,TPI_MI,4384134000,2005,39.158167999999996,-75.5243682
20100,USD,TPI_MI,5579445000,2010,39.158167999999996,-75.5243682
20100,USD,PCPI_MI,25587,2000,39.158167999999996,-75.5243682
20100,USD,PCPI_MI,30322,2005,39.158167999999996,-75.5243682
20100,USD,PCPI_MI,34235,2010,39.158167999999996,-75.5243682
20100,USD,DIR_MI,601476000,2000,39.158167999999996,-75.5243682
20100,USD,DIR_MI,684000000,2005,39.158167999999996,-75.5243682
20100,USD,DIR_MI,882460000,2010,39.158167999999996,-75.5243682
20100,USD,PCTR_MI,124132000,2000,39.158167999999996,-75.5243682
20100,USD,PCTR_MI,174892000,2005,39.158167999999996,-75.5243682
20100,USD,PCTR_MI,208873000,2010,39.158167999999996,-75.5243682
20100,USD,WS_MI,1678054000,2000,39.158167999999996,-75.5243682
20100,USD,WS_MI,2330480000,2005,39.158167999999996,-75.5243682
20100,USD,WS_MI,2532793000,2010,39.158167999999996,-75.5243682
20100,USD,SUPP_MI,464372000,2000,39.158167999999996,-75.5243682
20100,USD,SUPP_MI,712006000,2005,39.158167999999996,-75.5243682
20100,USD,SUPP_MI,838018000,2010,39.158167999999996,-75.5243682
20100,USD,PROP_MI,285916000,2000,39.158167999999996,-75.5243682
20100,USD,PROP_MI,334373000,2005,39.158167999999996,-75.5243682
20100,USD,PROP_MI,548078000,2010,39.158167999999996,-75.5243682
20220,PERS,POP_MI,89201,2000,42.5005583,-90.6645718
20220,PERS,POP_MI,90769,2005,42.5005583,-90.6645718
20220,PERS,POP_MI,93879,2010,42.5005583,-90.6645718
20220,USD,GDP_MP,3921000000,2005,42.5005583,-90.6645718
20220,USD,GDP_MP,4432000000,2010,42.5005583,-90.6645718
20220,USD,RGDP_MP,4346000000,2005,42.5005583,-90.6645718
20220,USD,RGDP_MP,4429000000,2010,42.5005583,-90.6645718
20220,USD,PCRGDP_MP,47879000000,2005,42.5005583,-90.6645718
20220,USD,PCRGDP_MP,47173000000,2010,42.5005583,-90.6645718
20220,USD,TPI_MI,2380834000,2000,42.5005583,-90.6645718
20220,USD,TPI_MI,2854449000,2005,42.5005583,-90.6645718
20220,USD,TPI_MI,3405358000,2010,42.5005583,-90.6645718
20220,USD,PCPI_MI,26691,2000,42.5005583,-90.6645718
20220,USD,PCPI_MI,31447,2005,42.5005583,-90.6645718
20220,USD,PCPI_MI,36274,2010,42.5005583,-90.6645718
20220,USD,DIR_MI,554510000,2000,42.5005583,-90.6645718
20220,USD,DIR_MI,552350000,2005,42.5005583,-90.6645718
20220,USD,DIR_MI,640831000,2010,42.5005583,-90.6645718
20220,USD,PCTR_MI,117082000,2000,42.5005583,-90.6645718
20220,USD,PCTR_MI,147593000,2005,42.5005583,-90.6645718
20220,USD,PCTR_MI,176401000,2010,42.5005583,-90.6645718
20220,USD,WS_MI,1433471000,2000,42.5005583,-90.6645718
20220,USD,WS_MI,1753292000,2005,42.5005583,-90.6645718
20220,USD,WS_MI,2054740000,2010,42.5005583,-90.6645718
20220,USD,SUPP_MI,315911000,2000,42.5005583,-90.6645718
20220,USD,SUPP_MI,422995000,2005,42.5005583,-90.6645718
20220,USD,SUPP_MI,494467000,2010,42.5005583,-90.6645718
20220,USD,PROP_MI,202168000,2000,42.5005583,-90.6645718
20220,USD,PROP_MI,252935000,2005,42.5005583,-90.6645718
20220,USD,PROP_MI,236074000,2010,42.5005583,-90.6645718
20260,PERS,POP_MI,275775,2000,46.78667189999999,-92.10048520000001
20260,PERS,POP_MI,276682,2005,46.78667189999999,-92.10048520000001
20260,PERS,POP_MI,279766,2010,46.78667189999999,-92.10048520000001
20260,USD,GDP_MP,9139000000,2005,46.78667189999999,-92.10048520000001
20260,USD,GDP_MP,10559000000,2010,46.78667189999999,-92.10048520000001
20260,USD,RGDP_MP,10443000000,2005,46.78667189999999,-92.10048520000001
20260,USD,RGDP_MP,10331000000,2010,46.78667189999999,-92.10048520000001
20260,USD,PCRGDP_MP,37744000000,2005,46.78667189999999,-92.10048520000001
20260,USD,PCRGDP_MP,36927000000,2010,46.78667189999999,-92.10048520000001
20260,USD,TPI_MI,7144220000,2000,46.78667189999999,-92.10048520000001
20260,USD,TPI_MI,8328947000,2005,46.78667189999999,-92.10048520000001
20260,USD,TPI_MI,9791021000,2010,46.78667189999999,-92.10048520000001
20260,USD,PCPI_MI,25906,2000,46.78667189999999,-92.10048520000001
20260,USD,PCPI_MI,30103,2005,46.78667189999999,-92.10048520000001
20260,USD,PCPI_MI,34997,2010,46.78667189999999,-92.10048520000001
20260,USD,DIR_MI,1337622000,2000,46.78667189999999,-92.10048520000001
20260,USD,DIR_MI,1359379000,2005,46.78667189999999,-92.10048520000001
20260,USD,DIR_MI,1563253000,2010,46.78667189999999,-92.10048520000001
20260,USD,PCTR_MI,312308000,2000,46.78667189999999,-92.10048520000001
20260,USD,PCTR_MI,378063000,2005,46.78667189999999,-92.10048520000001
20260,USD,PCTR_MI,422530000,2010,46.78667189999999,-92.10048520000001
20260,USD,WS_MI,3800287000,2000,46.78667189999999,-92.10048520000001
20260,USD,WS_MI,4314713000,2005,46.78667189999999,-92.10048520000001
20260,USD,WS_MI,4824212000,2010,46.78667189999999,-92.10048520000001
20260,USD,SUPP_MI,1019729000,2000,46.78667189999999,-92.10048520000001
20260,USD,SUPP_MI,1123754000,2005,46.78667189999999,-92.10048520000001
20260,USD,SUPP_MI,1276504000,2010,46.78667189999999,-92.10048520000001
20260,USD,PROP_MI,438613000,2000,46.78667189999999,-92.10048520000001
20260,USD,PROP_MI,627186000,2005,46.78667189999999,-92.10048520000001
20260,USD,PROP_MI,531146000,2010,46.78667189999999,-92.10048520000001
20500,PERS,POP_MI,426116,2000,35.913199600000006,-79.05584449999999
20500,PERS,POP_MI,458287,2005,35.913199600000006,-79.05584449999999
20500,PERS,POP_MI,505894,2010,35.913199600000006,-79.05584449999999
20500,USD,GDP_MP,27700000000,2005,35.913199600000006,-79.05584449999999
20500,USD,GDP_MP,40038000000,2010,35.913199600000006,-79.05584449999999
20500,USD,RGDP_MP,29362000000,2005,35.913199600000006,-79.05584449999999
20500,USD,RGDP_MP,39914000000,2010,35.913199600000006,-79.05584449999999
20500,USD,PCRGDP_MP,64070000000,2005,35.913199600000006,-79.05584449999999
20500,USD,PCRGDP_MP,78898000000,2010,35.913199600000006,-79.05584449999999
20500,USD,TPI_MI,13301315000,2000,35.913199600000006,-79.05584449999999
20500,USD,TPI_MI,16946110000,2005,35.913199600000006,-79.05584449999999
20500,USD,TPI_MI,21172301000,2010,35.913199600000006,-79.05584449999999
20500,USD,PCPI_MI,31215,2000,35.913199600000006,-79.05584449999999
20500,USD,PCPI_MI,36977,2005,35.913199600000006,-79.05584449999999
20500,USD,PCPI_MI,41851,2010,35.913199600000006,-79.05584449999999
20500,USD,DIR_MI,2604729000,2000,35.913199600000006,-79.05584449999999
20500,USD,DIR_MI,3450064000,2005,35.913199600000006,-79.05584449999999
20500,USD,DIR_MI,3715338000,2010,35.913199600000006,-79.05584449999999
20500,USD,PCTR_MI,840474000,2000,35.913199600000006,-79.05584449999999
20500,USD,PCTR_MI,974217000,2005,35.913199600000006,-79.05584449999999
20500,USD,PCTR_MI,1243610000,2010,35.913199600000006,-79.05584449999999
20500,USD,WS_MI,11412486000,2000,35.913199600000006,-79.05584449999999
20500,USD,WS_MI,12832363000,2005,35.913199600000006,-79.05584449999999
20500,USD,WS_MI,16084492000,2010,35.913199600000006,-79.05584449999999
20500,USD,SUPP_MI,2208877000,2000,35.913199600000006,-79.05584449999999
20500,USD,SUPP_MI,3000844000,2005,35.913199600000006,-79.05584449999999
20500,USD,SUPP_MI,3880862000,2010,35.913199600000006,-79.05584449999999
20500,USD,PROP_MI,999976000,2000,35.913199600000006,-79.05584449999999
20500,USD,PROP_MI,1280051000,2005,35.913199600000006,-79.05584449999999
20500,USD,PROP_MI,1765357000,2010,35.913199600000006,-79.05584449999999
20700,PERS,POP_MI,139710,2000,40.9995386,-75.1812913
20700,PERS,POP_MI,162045,2005,40.9995386,-75.1812913
20700,PERS,POP_MI,169981,2010,40.9995386,-75.1812913
20700,USD,GDP_MP,4580000000,2005,40.9995386,-75.1812913
20700,USD,GDP_MP,5556000000,2010,40.9995386,-75.1812913
20700,USD,RGDP_MP,5215000000,2005,40.9995386,-75.1812913
20700,USD,RGDP_MP,5509000000,2010,40.9995386,-75.1812913
20700,USD,PCRGDP_MP,32183000000,2005,40.9995386,-75.1812913
20700,USD,PCRGDP_MP,32409000000,2010,40.9995386,-75.1812913
20700,USD,TPI_MI,3578223000,2000,40.9995386,-75.1812913
20700,USD,TPI_MI,4628344000,2005,40.9995386,-75.1812913
20700,USD,TPI_MI,5359408000,2010,40.9995386,-75.1812913
20700,USD,PCPI_MI,25612,2000,40.9995386,-75.1812913
20700,USD,PCPI_MI,28562,2005,40.9995386,-75.1812913
20700,USD,PCPI_MI,31529,2010,40.9995386,-75.1812913
20700,USD,DIR_MI,604981000,2000,40.9995386,-75.1812913
20700,USD,DIR_MI,648802000,2005,40.9995386,-75.1812913
20700,USD,DIR_MI,741162000,2010,40.9995386,-75.1812913
20700,USD,PCTR_MI,112846000,2000,40.9995386,-75.1812913
20700,USD,PCTR_MI,163657000,2005,40.9995386,-75.1812913
20700,USD,PCTR_MI,195094000,2010,40.9995386,-75.1812913
20700,USD,WS_MI,1396319000,2000,40.9995386,-75.1812913
20700,USD,WS_MI,1958666000,2005,40.9995386,-75.1812913
20700,USD,WS_MI,2313234000,2010,40.9995386,-75.1812913
20700,USD,SUPP_MI,377796000,2000,40.9995386,-75.1812913
20700,USD,SUPP_MI,599133000,2005,40.9995386,-75.1812913
20700,USD,SUPP_MI,755234000,2010,40.9995386,-75.1812913
20700,USD,PROP_MI,238918000,2000,40.9995386,-75.1812913
20700,USD,PROP_MI,311113000,2005,40.9995386,-75.1812913
20700,USD,PROP_MI,246733000,2010,40.9995386,-75.1812913
20740,PERS,POP_MI,148656,2000,44.811349,-91.4984941
20740,PERS,POP_MI,154809,2005,44.811349,-91.4984941
20740,PERS,POP_MI,161365,2010,44.811349,-91.4984941
20740,USD,GDP_MP,5749000000,2005,44.811349,-91.4984941
20740,USD,GDP_MP,6445000000,2010,44.811349,-91.4984941
20740,USD,RGDP_MP,6252000000,2005,44.811349,-91.4984941
20740,USD,RGDP_MP,6406000000,2010,44.811349,-91.4984941
20740,USD,PCRGDP_MP,40387000000,2005,44.811349,-91.4984941
20740,USD,PCRGDP_MP,39696000000,2010,44.811349,-91.4984941
20740,USD,TPI_MI,3963097000,2000,44.811349,-91.4984941
20740,USD,TPI_MI,4733875000,2005,44.811349,-91.4984941
20740,USD,TPI_MI,5800923000,2010,44.811349,-91.4984941
20740,USD,PCPI_MI,26660,2000,44.811349,-91.4984941
20740,USD,PCPI_MI,30579,2005,44.811349,-91.4984941
20740,USD,PCPI_MI,35949,2010,44.811349,-91.4984941
20740,USD,DIR_MI,747753000,2000,44.811349,-91.4984941
20740,USD,DIR_MI,773579000,2005,44.811349,-91.4984941
20740,USD,DIR_MI,963339000,2010,44.811349,-91.4984941
20740,USD,PCTR_MI,182993000,2000,44.811349,-91.4984941
20740,USD,PCTR_MI,216124000,2005,44.811349,-91.4984941
20740,USD,PCTR_MI,256774000,2010,44.811349,-91.4984941
20740,USD,WS_MI,2222017000,2000,44.811349,-91.4984941
20740,USD,WS_MI,2548742000,2005,44.811349,-91.4984941
20740,USD,WS_MI,2941680000,2010,44.811349,-91.4984941
20740,USD,SUPP_MI,552894000,2000,44.811349,-91.4984941
20740,USD,SUPP_MI,698081000,2005,44.811349,-91.4984941
20740,USD,SUPP_MI,828313000,2010,44.811349,-91.4984941
20740,USD,PROP_MI,312263000,2000,44.811349,-91.4984941
20740,USD,PROP_MI,440555000,2005,44.811349,-91.4984941
20740,USD,PROP_MI,498962000,2010,44.811349,-91.4984941
20940,PERS,POP_MI,142410,2000,32.792,-115.56305139999999
20940,PERS,POP_MI,156113,2005,32.792,-115.56305139999999
20940,PERS,POP_MI,174667,2010,32.792,-115.56305139999999
20940,USD,GDP_MP,3917000000,2005,32.792,-115.56305139999999
20940,USD,GDP_MP,4813000000,2010,32.792,-115.56305139999999
20940,USD,RGDP_MP,4328000000,2005,32.792,-115.56305139999999
20940,USD,RGDP_MP,4651000000,2010,32.792,-115.56305139999999
20940,USD,PCRGDP_MP,27724000000,2005,32.792,-115.56305139999999
20940,USD,PCRGDP_MP,26629000000,2010,32.792,-115.56305139999999
20940,USD,TPI_MI,2706289000,2000,32.792,-115.56305139999999
20940,USD,TPI_MI,3810025000,2005,32.792,-115.56305139999999
20940,USD,TPI_MI,4938074000,2010,32.792,-115.56305139999999
20940,USD,PCPI_MI,19004,2000,32.792,-115.56305139999999
20940,USD,PCPI_MI,24406,2005,32.792,-115.56305139999999
20940,USD,PCPI_MI,28271,2010,32.792,-115.56305139999999
20940,USD,DIR_MI,328693000,2000,32.792,-115.56305139999999
20940,USD,DIR_MI,445210000,2005,32.792,-115.56305139999999
20940,USD,DIR_MI,581314000,2010,32.792,-115.56305139999999
20940,USD,PCTR_MI,93171000,2000,32.792,-115.56305139999999
20940,USD,PCTR_MI,137844000,2005,32.792,-115.56305139999999
20940,USD,PCTR_MI,169121000,2010,32.792,-115.56305139999999
20940,USD,WS_MI,1290808000,2000,32.792,-115.56305139999999
20940,USD,WS_MI,1730615000,2005,32.792,-115.56305139999999
20940,USD,WS_MI,2101838000,2010,32.792,-115.56305139999999
20940,USD,SUPP_MI,352034000,2000,32.792,-115.56305139999999
20940,USD,SUPP_MI,587968000,2005,32.792,-115.56305139999999
20940,USD,SUPP_MI,745537000,2010,32.792,-115.56305139999999
20940,USD,PROP_MI,386136000,2000,32.792,-115.56305139999999
20940,USD,PROP_MI,506512000,2005,32.792,-115.56305139999999
20940,USD,PROP_MI,472173000,2010,32.792,-115.56305139999999
21060,PERS,POP_MI,134506,2000,37.87370870000001,-85.9667626
21060,PERS,POP_MI,140177,2005,37.87370870000001,-85.9667626
21060,PERS,POP_MI,149922,2010,37.87370870000001,-85.9667626
21060,USD,GDP_MP,4181000000,2005,37.87370870000001,-85.9667626
21060,USD,GDP_MP,5415000000,2010,37.87370870000001,-85.9667626
21060,USD,RGDP_MP,4585000000,2005,37.87370870000001,-85.9667626
21060,USD,RGDP_MP,5357000000,2010,37.87370870000001,-85.9667626
21060,USD,PCRGDP_MP,32711000000,2005,37.87370870000001,-85.9667626
21060,USD,PCRGDP_MP,35733000000,2010,37.87370870000001,-85.9667626
21060,USD,TPI_MI,3315588000,2000,37.87370870000001,-85.9667626
21060,USD,TPI_MI,4138384000,2005,37.87370870000001,-85.9667626
21060,USD,TPI_MI,5461458000,2010,37.87370870000001,-85.9667626
21060,USD,PCPI_MI,24650,2000,37.87370870000001,-85.9667626
21060,USD,PCPI_MI,29523,2005,37.87370870000001,-85.9667626
21060,USD,PCPI_MI,36429,2010,37.87370870000001,-85.9667626
21060,USD,DIR_MI,701949000,2000,37.87370870000001,-85.9667626
21060,USD,DIR_MI,712567000,2005,37.87370870000001,-85.9667626
21060,USD,DIR_MI,936753000,2010,37.87370870000001,-85.9667626
21060,USD,PCTR_MI,120290000,2000,37.87370870000001,-85.9667626
21060,USD,PCTR_MI,150064000,2005,37.87370870000001,-85.9667626
21060,USD,PCTR_MI,194845000,2010,37.87370870000001,-85.9667626
21060,USD,WS_MI,1601006000,2000,37.87370870000001,-85.9667626
21060,USD,WS_MI,1965784000,2005,37.87370870000001,-85.9667626
21060,USD,WS_MI,2559882000,2010,37.87370870000001,-85.9667626
21060,USD,SUPP_MI,414801000,2000,37.87370870000001,-85.9667626
21060,USD,SUPP_MI,627964000,2005,37.87370870000001,-85.9667626
21060,USD,SUPP_MI,880996000,2010,37.87370870000001,-85.9667626
21060,USD,PROP_MI,231314000,2000,37.87370870000001,-85.9667626
21060,USD,PROP_MI,292335000,2005,37.87370870000001,-85.9667626
21060,USD,PROP_MI,295165000,2010,37.87370870000001,-85.9667626
21140,PERS,POP_MI,183412,2000,41.5822716,-85.83443829999999
21140,PERS,POP_MI,192242,2005,41.5822716,-85.83443829999999
21140,PERS,POP_MI,197476,2010,41.5822716,-85.83443829999999
21140,USD,GDP_MP,10266000000,2005,41.5822716,-85.83443829999999
21140,USD,GDP_MP,10152000000,2010,41.5822716,-85.83443829999999
21140,USD,RGDP_MP,10803000000,2005,41.5822716,-85.83443829999999
21140,USD,RGDP_MP,10279000000,2010,41.5822716,-85.83443829999999
21140,USD,PCRGDP_MP,56195000000,2005,41.5822716,-85.83443829999999
21140,USD,PCRGDP_MP,52051000000,2010,41.5822716,-85.83443829999999
21140,USD,TPI_MI,5047993000,2000,41.5822716,-85.83443829999999
21140,USD,TPI_MI,6143211000,2005,41.5822716,-85.83443829999999
21140,USD,TPI_MI,6124712000,2010,41.5822716,-85.83443829999999
21140,USD,PCPI_MI,27523,2000,41.5822716,-85.83443829999999
21140,USD,PCPI_MI,31956,2005,41.5822716,-85.83443829999999
21140,USD,PCPI_MI,31015,2010,41.5822716,-85.83443829999999
21140,USD,DIR_MI,862054000,2000,41.5822716,-85.83443829999999
21140,USD,DIR_MI,836594000,2005,41.5822716,-85.83443829999999
21140,USD,DIR_MI,906019000,2010,41.5822716,-85.83443829999999
21140,USD,PCTR_MI,294409000,2000,41.5822716,-85.83443829999999
21140,USD,PCTR_MI,371111000,2005,41.5822716,-85.83443829999999
21140,USD,PCTR_MI,341558000,2010,41.5822716,-85.83443829999999
21140,USD,WS_MI,3954250000,2000,41.5822716,-85.83443829999999
21140,USD,WS_MI,4808554000,2005,41.5822716,-85.83443829999999
21140,USD,WS_MI,4110401000,2010,41.5822716,-85.83443829999999
21140,USD,SUPP_MI,960452000,2000,41.5822716,-85.83443829999999
21140,USD,SUPP_MI,1187223000,2005,41.5822716,-85.83443829999999
21140,USD,SUPP_MI,1013498000,2010,41.5822716,-85.83443829999999
21140,USD,PROP_MI,326356000,2000,41.5822716,-85.83443829999999
21140,USD,PROP_MI,515507000,2005,41.5822716,-85.83443829999999
21140,USD,PROP_MI,449880000,2010,41.5822716,-85.83443829999999
21300,PERS,POP_MI,91094,2000,42.089796500000006,-76.8077338
21300,PERS,POP_MI,88860,2005,42.089796500000006,-76.8077338
21300,PERS,POP_MI,88835,2010,42.089796500000006,-76.8077338
21300,USD,GDP_MP,2621000000,2005,42.089796500000006,-76.8077338
21300,USD,GDP_MP,3087000000,2010,42.089796500000006,-76.8077338
21300,USD,RGDP_MP,2895000000,2005,42.089796500000006,-76.8077338
21300,USD,RGDP_MP,3060000000,2010,42.089796500000006,-76.8077338
21300,USD,PCRGDP_MP,32578000000,2005,42.089796500000006,-76.8077338
21300,USD,PCRGDP_MP,34444000000,2010,42.089796500000006,-76.8077338
21300,USD,TPI_MI,2295613000,2000,42.089796500000006,-76.8077338
21300,USD,TPI_MI,2572355000,2005,42.089796500000006,-76.8077338
21300,USD,TPI_MI,3167329000,2010,42.089796500000006,-76.8077338
21300,USD,PCPI_MI,25200,2000,42.089796500000006,-76.8077338
21300,USD,PCPI_MI,28948,2005,42.089796500000006,-76.8077338
21300,USD,PCPI_MI,35654,2010,42.089796500000006,-76.8077338
21300,USD,DIR_MI,372208000,2000,42.089796500000006,-76.8077338
21300,USD,DIR_MI,394527000,2005,42.089796500000006,-76.8077338
21300,USD,DIR_MI,469598000,2010,42.089796500000006,-76.8077338
21300,USD,PCTR_MI,85293000,2000,42.089796500000006,-76.8077338
21300,USD,PCTR_MI,100904000,2005,42.089796500000006,-76.8077338
21300,USD,PCTR_MI,120503000,2010,42.089796500000006,-76.8077338
21300,USD,WS_MI,1204599000,2000,42.089796500000006,-76.8077338
21300,USD,WS_MI,1314047000,2005,42.089796500000006,-76.8077338
21300,USD,WS_MI,1549683000,2010,42.089796500000006,-76.8077338
21300,USD,SUPP_MI,340968000,2000,42.089796500000006,-76.8077338
21300,USD,SUPP_MI,401579000,2005,42.089796500000006,-76.8077338
21300,USD,SUPP_MI,506946000,2010,42.089796500000006,-76.8077338
21300,USD,PROP_MI,108215000,2000,42.089796500000006,-76.8077338
21300,USD,PROP_MI,116342000,2005,42.089796500000006,-76.8077338
21300,USD,PROP_MI,135974000,2010,42.089796500000006,-76.8077338
21340,PERS,POP_MI,685086,2000,31.7775757,-106.44245590000001
21340,PERS,POP_MI,731511,2005,31.7775757,-106.44245590000001
21340,PERS,POP_MI,806981,2010,31.7775757,-106.44245590000001
21340,USD,GDP_MP,21245000000,2005,31.7775757,-106.44245590000001
21340,USD,GDP_MP,24915000000,2010,31.7775757,-106.44245590000001
21340,USD,RGDP_MP,23522000000,2005,31.7775757,-106.44245590000001
21340,USD,RGDP_MP,24479000000,2010,31.7775757,-106.44245590000001
21340,USD,PCRGDP_MP,32155000000,2005,31.7775757,-106.44245590000001
21340,USD,PCRGDP_MP,30334000000,2010,31.7775757,-106.44245590000001
21340,USD,TPI_MI,13128012000,2000,31.7775757,-106.44245590000001
21340,USD,TPI_MI,16916777000,2005,31.7775757,-106.44245590000001
21340,USD,TPI_MI,22888538000,2010,31.7775757,-106.44245590000001
21340,USD,PCPI_MI,19163,2000,31.7775757,-106.44245590000001
21340,USD,PCPI_MI,23126,2005,31.7775757,-106.44245590000001
21340,USD,PCPI_MI,28363,2010,31.7775757,-106.44245590000001
21340,USD,DIR_MI,2201894000,2000,31.7775757,-106.44245590000001
21340,USD,DIR_MI,2398003000,2005,31.7775757,-106.44245590000001
21340,USD,DIR_MI,3335711000,2010,31.7775757,-106.44245590000001
21340,USD,PCTR_MI,502146000,2000,31.7775757,-106.44245590000001
21340,USD,PCTR_MI,639026000,2005,31.7775757,-106.44245590000001
21340,USD,PCTR_MI,841821000,2010,31.7775757,-106.44245590000001
21340,USD,WS_MI,7027419000,2000,31.7775757,-106.44245590000001
21340,USD,WS_MI,8453679000,2005,31.7775757,-106.44245590000001
21340,USD,WS_MI,11018645000,2010,31.7775757,-106.44245590000001
21340,USD,SUPP_MI,1672610000,2000,31.7775757,-106.44245590000001
21340,USD,SUPP_MI,2154250000,2005,31.7775757,-106.44245590000001
21340,USD,SUPP_MI,2983978000,2010,31.7775757,-106.44245590000001
21340,USD,PROP_MI,1467423000,2000,31.7775757,-106.44245590000001
21340,USD,PROP_MI,2417946000,2005,31.7775757,-106.44245590000001
21340,USD,PROP_MI,2569634000,2010,31.7775757,-106.44245590000001
21500,PERS,POP_MI,280803,2000,42.12922409999999,-80.085059
21500,PERS,POP_MI,277211,2005,42.12922409999999,-80.085059
21500,PERS,POP_MI,280749,2010,42.12922409999999,-80.085059
21500,USD,GDP_MP,8894000000,2005,42.12922409999999,-80.085059
21500,USD,GDP_MP,9556000000,2010,42.12922409999999,-80.085059
21500,USD,RGDP_MP,9916000000,2005,42.12922409999999,-80.085059
21500,USD,RGDP_MP,9486000000,2010,42.12922409999999,-80.085059
21500,USD,PCRGDP_MP,35771000000,2005,42.12922409999999,-80.085059
21500,USD,PCRGDP_MP,33787000000,2010,42.12922409999999,-80.085059
21500,USD,TPI_MI,7158099000,2000,42.12922409999999,-80.085059
21500,USD,TPI_MI,8035919000,2005,42.12922409999999,-80.085059
21500,USD,TPI_MI,9474795000,2010,42.12922409999999,-80.085059
21500,USD,PCPI_MI,25492,2000,42.12922409999999,-80.085059
21500,USD,PCPI_MI,28988,2005,42.12922409999999,-80.085059
21500,USD,PCPI_MI,33748,2010,42.12922409999999,-80.085059
21500,USD,DIR_MI,1275613000,2000,42.12922409999999,-80.085059
21500,USD,DIR_MI,1176317000,2005,42.12922409999999,-80.085059
21500,USD,DIR_MI,1390024000,2010,42.12922409999999,-80.085059
21500,USD,PCTR_MI,306136000,2000,42.12922409999999,-80.085059
21500,USD,PCTR_MI,354005000,2005,42.12922409999999,-80.085059
21500,USD,PCTR_MI,398290000,2010,42.12922409999999,-80.085059
21500,USD,WS_MI,3930364000,2000,42.12922409999999,-80.085059
21500,USD,WS_MI,4327875000,2005,42.12922409999999,-80.085059
21500,USD,WS_MI,4701965000,2010,42.12922409999999,-80.085059
21500,USD,SUPP_MI,1044730000,2000,42.12922409999999,-80.085059
21500,USD,SUPP_MI,1256786000,2005,42.12922409999999,-80.085059
21500,USD,SUPP_MI,1382744000,2010,42.12922409999999,-80.085059
21500,USD,PROP_MI,492033000,2000,42.12922409999999,-80.085059
21500,USD,PROP_MI,530981000,2005,42.12922409999999,-80.085059
21500,USD,PROP_MI,449381000,2010,42.12922409999999,-80.085059
21660,PERS,POP_MI,323492,2000,44.0520691,-123.08675359999998
21660,PERS,POP_MI,335831,2005,44.0520691,-123.08675359999998
21660,PERS,POP_MI,351921,2010,44.0520691,-123.08675359999998
21660,USD,GDP_MP,10725000000,2005,44.0520691,-123.08675359999998
21660,USD,GDP_MP,11654000000,2010,44.0520691,-123.08675359999998
21660,USD,RGDP_MP,11571000000,2005,44.0520691,-123.08675359999998
21660,USD,RGDP_MP,11556000000,2010,44.0520691,-123.08675359999998
21660,USD,PCRGDP_MP,34456000000,2005,44.0520691,-123.08675359999998
21660,USD,PCRGDP_MP,32838000000,2010,44.0520691,-123.08675359999998
21660,USD,TPI_MI,8540308000,2000,44.0520691,-123.08675359999998
21660,USD,TPI_MI,10191534000,2005,44.0520691,-123.08675359999998
21660,USD,TPI_MI,11669824000,2010,44.0520691,-123.08675359999998
21660,USD,PCPI_MI,26400,2000,44.0520691,-123.08675359999998
21660,USD,PCPI_MI,30347,2005,44.0520691,-123.08675359999998
21660,USD,PCPI_MI,33160,2010,44.0520691,-123.08675359999998
21660,USD,DIR_MI,1836961000,2000,44.0520691,-123.08675359999998
21660,USD,DIR_MI,2099037000,2005,44.0520691,-123.08675359999998
